trade_key,signal_time,entry_time,dir,mode,stage,entry,stop,stop_distance,exit_time,exit_price,exit_reason,pnl_points
2026.02.02 14:00:00|S|S2,2026-02-02 14:00:00,2026-02-02 14:00:00,S,pre_cross,2,4706.239,4723.982,17.743000000000393,2026-02-02 14:00:00,4723.982,trail/SL hit,-17.743000000000393
2026.02.02 14:00:00|S|S3,2026-02-02 14:00:00,2026-02-02 14:00:00,S,pre_cross,3,4706.239,4723.982,17.743000000000393,2026-02-02 14:00:00,4723.982,SL hit,-17.743000000000393
2026.03.20 01:30:00|L|S1,2026-03-20 01:30:00,2026-03-20 01:30:00,L,pre_cross,1,4662.061,4651.748,10.313000000000102,2026-03-20 01:30:00,4682.687,2.0R TP,20.626000000000204
2026.03.20 01:30:00|L|S2,2026-03-20 01:30:00,2026-03-20 01:30:00,L,pre_cross,2,4662.061,4651.748,10.313000000000102,2026-03-20 02:30:00,4703.313,4.0R forced,41.25200000000041
2026.03.20 01:30:00|L|S3,2026-03-20 01:30:00,2026-03-20 01:30:00,L,pre_cross,3,4662.061,4651.748,10.313000000000102,2026-03-20 10:00:00,4651.748,SL hit,-10.313000000000102
2026.03.20 10:00:00|S|S1,2026-03-20 10:00:00,2026-03-20 10:00:00,S,pre_cross,1,4667.394,4687.474,20.079999999999927,2026-03-20 12:00:00,4687.474,SL hit,-20.079999999999927
2026.03.20 10:00:00|S|S2,2026-03-20 10:00:00,2026-03-20 10:00:00,S,pre_cross,2,4667.394,4687.474,20.079999999999927,2026-03-20 12:00:00,4679.615355885636,trail/SL hit,-12.221355885635603
2026.03.20 10:00:00|S|S3,2026-03-20 10:00:00,2026-03-20 10:00:00,S,pre_cross,3,4667.394,4687.474,20.079999999999927,2026-03-20 12:00:00,4687.474,SL hit,-20.079999999999927
2026.03.20 11:30:00|S|S1,2026-03-20 11:30:00,2026-03-20 11:30:00,S,post_n2,1,4665.066,4679.615,14.548999999999978,2026-03-20 12:00:00,4679.615,SL hit,-14.548999999999978
2026.03.20 11:30:00|S|S2,2026-03-20 11:30:00,2026-03-20 11:30:00,S,post_n2,2,4665.066,4679.615,14.548999999999978,2026-03-20 12:00:00,4679.615,trail/SL hit,-14.548999999999978
