trade_key,signal_time,entry_time,dir,mode,stage,entry,stop,stop_distance,exit_time,exit_price,exit_reason,pnl_points
2025.10.08 23:00:00|S|S3,2025-10-08 23:00:00,2025-10-08 23:00:00,S,cross,3,4021.435,4040.884,19.44900000000007,2025-10-09 04:30:00,4040.884,SL hit,-19.44900000000007
2025.10.08 23:30:00|S|S1,2025-10-08 23:30:00,2025-10-08 23:30:00,S,post_n2,1,4013.974,4036.45,22.475999999999658,2025-10-09 04:00:00,4036.45,SL hit,-22.475999999999658
2025.10.08 23:30:00|S|S2,2025-10-08 23:30:00,2025-10-08 23:30:00,S,post_n2,2,4013.974,4036.45,22.475999999999658,2025-10-09 04:00:00,4036.45,trail/SL hit,-22.475999999999658
2025.10.08 23:30:00|S|S3,2025-10-08 23:30:00,2025-10-08 23:30:00,S,post_n2,3,4013.974,4036.45,22.475999999999658,2025-10-09 04:00:00,4036.45,SL hit,-22.475999999999658
2025.10.09 00:00:00|S|S1,2025-10-09 00:00:00,2025-10-09 00:00:00,S,post_n3,1,4011.706,4034.547,22.840999999999894,2025-10-09 01:30:00,4034.547,SL hit,-22.840999999999894
2025.10.09 00:00:00|S|S2,2025-10-09 00:00:00,2025-10-09 00:00:00,S,post_n3,2,4011.706,4034.547,22.840999999999894,2025-10-09 01:30:00,4034.547,trail/SL hit,-22.840999999999894
2025.10.09 00:00:00|S|S3,2025-10-09 00:00:00,2025-10-09 00:00:00,S,post_n3,3,4011.706,4034.547,22.840999999999894,2025-10-09 01:30:00,4034.547,SL hit,-22.840999999999894
2025.10.09 00:30:00|S|S1,2025-10-09 00:30:00,2025-10-09 00:30:00,S,post_n4,1,4027.176,4033.977,6.800999999999931,2025-10-09 01:00:00,4016.9745000000003,1.5R TP,10.201499999999896
2025.10.09 00:30:00|S|S2,2025-10-09 00:30:00,2025-10-09 00:30:00,S,post_n4,2,4027.176,4033.977,6.800999999999931,2025-10-09 01:30:00,4032.981235258832,trail/SL hit,-5.805235258831999
2025.10.09 00:30:00|S|S3,2025-10-09 00:30:00,2025-10-09 00:30:00,S,post_n4,3,4027.176,4033.977,6.800999999999931,2025-10-09 01:30:00,4033.977,SL hit,-6.800999999999931
2025.10.09 07:00:00|S|S1,2025-10-09 07:00:00,2025-10-09 07:00:00,S,cross,1,4026.1,4031.766,5.666000000000167,2025-10-09 07:00:00,4031.766,SL hit,-5.666000000000167
2025.10.09 07:00:00|S|S2,2025-10-09 07:00:00,2025-10-09 07:00:00,S,cross,2,4026.1,4031.766,5.666000000000167,2025-10-09 07:00:00,4031.766,trail/SL hit,-5.666000000000167
2025.10.09 07:00:00|S|S3,2025-10-09 07:00:00,2025-10-09 07:00:00,S,cross,3,4026.1,4031.766,5.666000000000167,2025-10-09 07:00:00,4031.766,SL hit,-5.666000000000167
2025.10.09 14:00:00|S|S1,2025-10-09 14:00:00,2025-10-09 14:00:00,S,pre_cross,1,4017.227,4038.397,21.170000000000073,2025-10-09 16:30:00,3985.4719999999998,1.5R TP,31.75500000000011
2025.10.09 14:00:00|S|S2,2025-10-09 14:00:00,2025-10-09 14:00:00,S,pre_cross,2,4017.227,4038.397,21.170000000000073,2025-10-10 00:30:00,3993.3300983232207,trail/SL hit,23.89690167677918
2025.10.09 14:00:00|S|S3,2025-10-09 14:00:00,2025-10-09 14:00:00,S,pre_cross,3,4017.227,4038.397,21.170000000000073,2025-10-10 09:00:00,3996.346,M30 merged cross,20.880999999999858
2025.10.09 14:30:00|S|S1,2025-10-09 14:30:00,2025-10-09 14:30:00,S,cross,1,4006.875,4038.397,31.521999999999935,2025-10-09 17:00:00,3959.592,1.5R TP,47.2829999999999
2025.10.09 14:30:00|S|S2,2025-10-09 14:30:00,2025-10-09 14:30:00,S,cross,2,4006.875,4038.397,31.521999999999935,2025-10-10 08:00:00,3978.4108736208,trail/SL hit,28.464126379200025
2025.10.09 14:30:00|S|S3,2025-10-09 14:30:00,2025-10-09 14:30:00,S,cross,3,4006.875,4038.397,31.521999999999935,2025-10-10 09:00:00,3996.346,M30 merged cross,10.528999999999996
2025.10.09 15:00:00|S|S1,2025-10-09 15:00:00,2025-10-09 15:00:00,S,post_n2,1,4024.155,4033.684,9.528999999999996,2025-10-09 15:30:00,4009.8615,1.5R TP,14.293499999999995
2025.10.09 15:00:00|S|S2,2025-10-09 15:00:00,2025-10-09 15:00:00,S,post_n2,2,4024.155,4033.684,9.528999999999996,2025-10-09 16:30:00,3986.039,4.0R forced,38.115999999999985
2025.10.09 15:00:00|S|S3,2025-10-09 15:00:00,2025-10-09 15:00:00,S,post_n2,3,4024.155,4033.684,9.528999999999996,2025-10-10 09:00:00,3996.346,M30 merged cross,27.809000000000196
2025.10.09 15:30:00|S|S1,2025-10-09 15:30:00,2025-10-09 15:30:00,S,post_n3,1,4016.498,4032.365,15.866999999999734,2025-10-09 16:30:00,3992.6975,1.5R TP,23.8004999999996
2025.10.09 15:30:00|S|S2,2025-10-09 15:30:00,2025-10-09 15:30:00,S,post_n3,2,4016.498,4032.365,15.866999999999734,2025-10-09 17:00:00,3953.030000000001,4.0R forced,63.46799999999894
2025.10.09 15:30:00|S|S3,2025-10-09 15:30:00,2025-10-09 15:30:00,S,post_n3,3,4016.498,4032.365,15.866999999999734,2025-10-10 09:00:00,3996.346,M30 merged cross,20.152000000000044
2025.10.09 16:00:00|S|S1,2025-10-09 16:00:00,2025-10-09 16:00:00,S,post_n4,1,4014.588,4031.003,16.414999999999964,2025-10-09 16:30:00,3989.9655000000002,1.5R TP,24.622499999999945
2025.10.09 16:00:00|S|S2,2025-10-09 16:00:00,2025-10-09 16:00:00,S,post_n4,2,4014.588,4031.003,16.414999999999964,2025-10-09 17:00:00,3948.9280000000003,4.0R forced,65.65999999999985
2025.10.09 16:00:00|S|S3,2025-10-09 16:00:00,2025-10-09 16:00:00,S,post_n4,3,4014.588,4031.003,16.414999999999964,2025-10-10 09:00:00,3996.346,M30 merged cross,18.24200000000019
2025.10.14 13:00:00|S|S1,2025-10-14 13:00:00,2025-10-14 13:00:00,S,cross,1,4106.506,4132.022,25.51599999999962,2025-10-14 14:00:00,4132.022,SL hit,-25.51599999999962
2025.10.14 13:00:00|S|S2,2025-10-14 13:00:00,2025-10-14 13:00:00,S,cross,2,4106.506,4132.022,25.51599999999962,2025-10-14 14:00:00,4132.022,trail/SL hit,-25.51599999999962
2025.10.14 13:00:00|S|S3,2025-10-14 13:00:00,2025-10-14 13:00:00,S,cross,3,4106.506,4132.022,25.51599999999962,2025-10-14 14:00:00,4132.022,SL hit,-25.51599999999962
2025.10.14 13:30:00|S|S1,2025-10-14 13:30:00,2025-10-14 13:30:00,S,post_n2,1,4110.371,4127.26,16.889000000000124,2025-10-14 13:30:00,4127.26,SL hit,-16.889000000000124
2025.10.14 13:30:00|S|S2,2025-10-14 13:30:00,2025-10-14 13:30:00,S,post_n2,2,4110.371,4127.26,16.889000000000124,2025-10-14 13:30:00,4127.26,trail/SL hit,-16.889000000000124
2025.10.14 13:30:00|S|S3,2025-10-14 13:30:00,2025-10-14 13:30:00,S,post_n2,3,4110.371,4127.26,16.889000000000124,2025-10-14 13:30:00,4127.26,SL hit,-16.889000000000124
2025.10.21 06:00:00|S|S1,2025-10-21 06:00:00,2025-10-21 06:00:00,S,cross,1,4323.285,4344.088,20.802999999999884,2025-10-21 06:30:00,4344.088,SL hit,-20.802999999999884
2025.10.21 06:00:00|S|S2,2025-10-21 06:00:00,2025-10-21 06:00:00,S,cross,2,4323.285,4344.088,20.802999999999884,2025-10-21 06:30:00,4344.088,trail/SL hit,-20.802999999999884
2025.10.21 06:00:00|S|S3,2025-10-21 06:00:00,2025-10-21 06:00:00,S,cross,3,4323.285,4344.088,20.802999999999884,2025-10-21 06:30:00,4344.088,SL hit,-20.802999999999884
2025.10.21 06:30:00|S|S1,2025-10-21 06:30:00,2025-10-21 06:30:00,S,post_n2,1,4324.018,4340.161,16.14300000000003,2025-10-21 06:30:00,4340.161,SL hit,-16.14300000000003
2025.10.21 06:30:00|S|S2,2025-10-21 06:30:00,2025-10-21 06:30:00,S,post_n2,2,4324.018,4340.161,16.14300000000003,2025-10-21 06:30:00,4340.161,trail/SL hit,-16.14300000000003
2025.10.21 06:30:00|S|S3,2025-10-21 06:30:00,2025-10-21 06:30:00,S,post_n2,3,4324.018,4340.161,16.14300000000003,2025-10-21 06:30:00,4340.161,SL hit,-16.14300000000003
2025.10.29 00:00:00|L|S1,2025-10-29 00:00:00,2025-10-29 00:00:00,L,cross,1,3964.855,3950.483,14.371999999999844,2025-10-29 02:30:00,3950.483,SL hit,-14.371999999999844
2025.10.29 00:00:00|L|S2,2025-10-29 00:00:00,2025-10-29 00:00:00,L,cross,2,3964.855,3950.483,14.371999999999844,2025-10-29 02:30:00,3950.483,trail/SL hit,-14.371999999999844
2025.10.29 00:00:00|L|S3,2025-10-29 00:00:00,2025-10-29 00:00:00,L,cross,3,3964.855,3950.483,14.371999999999844,2025-10-29 02:30:00,3950.483,SL hit,-14.371999999999844
2025.10.30 07:30:00|L|S1,2025-10-30 07:30:00,2025-10-30 07:30:00,L,cross,1,3968.389,3956.724,11.664999999999964,2025-10-30 07:30:00,3956.724,SL hit,-11.664999999999964
2025.10.30 07:30:00|L|S2,2025-10-30 07:30:00,2025-10-30 07:30:00,L,cross,2,3968.389,3956.724,11.664999999999964,2025-10-30 07:30:00,3956.724,trail/SL hit,-11.664999999999964
2025.10.30 07:30:00|L|S3,2025-10-30 07:30:00,2025-10-30 07:30:00,L,cross,3,3968.389,3956.724,11.664999999999964,2025-10-30 07:30:00,3956.724,SL hit,-11.664999999999964
2025.11.05 05:00:00|L|S1,2025-11-05 05:00:00,2025-11-05 05:00:00,L,cross,1,3970.292,3949.696,20.596000000000004,2025-11-06 07:00:00,4001.1859999999997,1.5R TP,30.894000000000005
2025.11.05 05:00:00|L|S2,2025-11-05 05:00:00,2025-11-05 05:00:00,L,cross,2,3970.292,3949.696,20.596000000000004,2025-11-06 01:00:00,3969.217,M30 merged cross,-1.074999999999818
2025.11.05 05:00:00|L|S3,2025-11-05 05:00:00,2025-11-05 05:00:00,L,cross,3,3970.292,3949.696,20.596000000000004,2025-11-06 01:00:00,3969.217,M30 merged cross,-1.074999999999818
2025.11.05 05:30:00|L|S1,2025-11-05 05:30:00,2025-11-05 05:30:00,L,post_n2,1,3975.66,3954.93,20.730000000000018,2025-11-06 07:00:00,4006.755,1.5R TP,31.095000000000027
2025.11.05 05:30:00|L|S2,2025-11-05 05:30:00,2025-11-05 05:30:00,L,post_n2,2,3975.66,3954.93,20.730000000000018,2025-11-06 01:00:00,3969.217,M30 merged cross,-6.442999999999756
2025.11.05 05:30:00|L|S3,2025-11-05 05:30:00,2025-11-05 05:30:00,L,post_n2,3,3975.66,3954.93,20.730000000000018,2025-11-06 01:00:00,3969.217,M30 merged cross,-6.442999999999756
2025.11.05 06:00:00|L|S1,2025-11-05 06:00:00,2025-11-05 06:00:00,L,post_n3,1,3964.965,3955.699,9.266000000000076,2025-11-05 08:00:00,3978.8640000000005,1.5R TP,13.899000000000115
2025.11.05 06:00:00|L|S2,2025-11-05 06:00:00,2025-11-05 06:00:00,L,post_n3,2,3964.965,3955.699,9.266000000000076,2025-11-05 10:00:00,3962.481979476399,trail/SL hit,-2.483020523601226
2025.11.05 06:00:00|L|S3,2025-11-05 06:00:00,2025-11-05 06:00:00,L,post_n3,3,3964.965,3955.699,9.266000000000076,2025-11-06 01:00:00,3969.217,M30 merged cross,4.251999999999953
2025.11.05 06:30:00|L|S1,2025-11-05 06:30:00,2025-11-05 06:30:00,L,post_n4,1,3967.477,3956.602,10.875,2025-11-05 08:00:00,3983.7895,1.5R TP,16.3125
2025.11.05 06:30:00|L|S2,2025-11-05 06:30:00,2025-11-05 06:30:00,L,post_n4,2,3967.477,3956.602,10.875,2025-11-05 10:00:00,3962.211311099432,trail/SL hit,-5.265688900567966
2025.11.05 06:30:00|L|S3,2025-11-05 06:30:00,2025-11-05 06:30:00,L,post_n4,3,3967.477,3956.602,10.875,2025-11-05 10:00:00,3956.602,SL hit,-10.875
2025.11.11 16:00:00|S|S1,2025-11-11 16:00:00,2025-11-11 16:00:00,S,post_n2,1,4106.671,4129.259,22.587999999999738,2025-11-11 20:30:00,4129.259,SL hit,-22.587999999999738
2025.11.11 16:00:00|S|S2,2025-11-11 16:00:00,2025-11-11 16:00:00,S,post_n2,2,4106.671,4129.259,22.587999999999738,2025-11-11 20:30:00,4129.259,trail/SL hit,-22.587999999999738
2025.11.11 16:00:00|S|S3,2025-11-11 16:00:00,2025-11-11 16:00:00,S,post_n2,3,4106.671,4129.259,22.587999999999738,2025-11-11 20:30:00,4129.259,SL hit,-22.587999999999738
2025.11.11 16:30:00|S|S1,2025-11-11 16:30:00,2025-11-11 16:30:00,S,post_n3,1,4109.427,4127.731,18.304000000000087,2025-11-11 20:00:00,4127.731,SL hit,-18.304000000000087
2025.11.11 16:30:00|S|S2,2025-11-11 16:30:00,2025-11-11 16:30:00,S,post_n3,2,4109.427,4127.731,18.304000000000087,2025-11-11 20:00:00,4127.731,trail/SL hit,-18.304000000000087
2025.11.11 16:30:00|S|S3,2025-11-11 16:30:00,2025-11-11 16:30:00,S,post_n3,3,4109.427,4127.731,18.304000000000087,2025-11-11 20:00:00,4127.731,SL hit,-18.304000000000087
2025.11.11 17:00:00|S|S1,2025-11-11 17:00:00,2025-11-11 17:00:00,S,post_n4,1,4113.191,4126.617,13.426000000000386,2025-11-11 20:00:00,4126.617,SL hit,-13.426000000000386
2025.11.11 17:00:00|S|S2,2025-11-11 17:00:00,2025-11-11 17:00:00,S,post_n4,2,4113.191,4126.617,13.426000000000386,2025-11-11 20:00:00,4126.617,trail/SL hit,-13.426000000000386
2025.11.11 17:00:00|S|S3,2025-11-11 17:00:00,2025-11-11 17:00:00,S,post_n4,3,4113.191,4126.617,13.426000000000386,2025-11-11 20:00:00,4126.617,SL hit,-13.426000000000386
2025.11.12 04:00:00|S|S1,2025-11-12 04:00:00,2025-11-12 04:00:00,S,cross,1,4111.934,4128.748,16.813999999999396,2025-11-12 08:00:00,4128.748,SL hit,-16.813999999999396
2025.11.12 04:00:00|S|S2,2025-11-12 04:00:00,2025-11-12 04:00:00,S,cross,2,4111.934,4128.748,16.813999999999396,2025-11-12 08:00:00,4128.748,trail/SL hit,-16.813999999999396
2025.11.12 04:00:00|S|S3,2025-11-12 04:00:00,2025-11-12 04:00:00,S,cross,3,4111.934,4128.748,16.813999999999396,2025-11-12 08:00:00,4128.748,SL hit,-16.813999999999396
2025.11.12 04:30:00|S|S1,2025-11-12 04:30:00,2025-11-12 04:30:00,S,post_n2,1,4111.54,4125.332,13.792000000000371,2025-11-12 08:00:00,4125.332,SL hit,-13.792000000000371
2025.11.12 04:30:00|S|S2,2025-11-12 04:30:00,2025-11-12 04:30:00,S,post_n2,2,4111.54,4125.332,13.792000000000371,2025-11-12 08:00:00,4125.332,trail/SL hit,-13.792000000000371
2025.11.12 04:30:00|S|S3,2025-11-12 04:30:00,2025-11-12 04:30:00,S,post_n2,3,4111.54,4125.332,13.792000000000371,2025-11-12 08:00:00,4125.332,SL hit,-13.792000000000371
2025.11.26 15:00:00|S|S1,2025-11-26 15:00:00,2025-11-26 15:00:00,S,cross,1,4142.256,4157.905,15.648999999999432,2025-11-26 15:00:00,4157.905,SL hit,-15.648999999999432
2025.11.26 15:00:00|S|S2,2025-11-26 15:00:00,2025-11-26 15:00:00,S,cross,2,4142.256,4157.905,15.648999999999432,2025-11-26 15:00:00,4157.905,trail/SL hit,-15.648999999999432
2025.11.26 15:00:00|S|S3,2025-11-26 15:00:00,2025-11-26 15:00:00,S,cross,3,4142.256,4157.905,15.648999999999432,2025-11-26 15:00:00,4157.905,SL hit,-15.648999999999432
2025.12.01 17:00:00|S|S1,2025-12-01 17:00:00,2025-12-01 17:00:00,S,cross,1,4226.259,4242.612,16.353000000000065,2025-12-01 18:30:00,4242.612,SL hit,-16.353000000000065
2025.12.01 17:00:00|S|S2,2025-12-01 17:00:00,2025-12-01 17:00:00,S,cross,2,4226.259,4242.612,16.353000000000065,2025-12-01 18:30:00,4242.612,trail/SL hit,-16.353000000000065
2025.12.01 17:00:00|S|S3,2025-12-01 17:00:00,2025-12-01 17:00:00,S,cross,3,4226.259,4242.612,16.353000000000065,2025-12-01 18:30:00,4242.612,SL hit,-16.353000000000065
2025.12.03 17:00:00|S|S1,2025-12-03 17:00:00,2025-12-03 17:00:00,S,pre_cross,1,4200.714,4213.738,13.024000000000342,2025-12-03 17:30:00,4213.738,SL hit,-13.024000000000342
2025.12.03 17:00:00|S|S2,2025-12-03 17:00:00,2025-12-03 17:00:00,S,pre_cross,2,4200.714,4213.738,13.024000000000342,2025-12-03 17:30:00,4213.738,trail/SL hit,-13.024000000000342
2025.12.03 17:00:00|S|S3,2025-12-03 17:00:00,2025-12-03 17:00:00,S,pre_cross,3,4200.714,4213.738,13.024000000000342,2025-12-03 17:30:00,4213.738,SL hit,-13.024000000000342
2025.12.03 18:30:00|S|S1,2025-12-03 18:30:00,2025-12-03 18:30:00,S,cross,1,4201.793,4213.738,11.945000000000618,2025-12-04 00:30:00,4213.738,SL hit,-11.945000000000618
2025.12.03 18:30:00|S|S2,2025-12-03 18:30:00,2025-12-03 18:30:00,S,cross,2,4201.793,4213.738,11.945000000000618,2025-12-04 00:30:00,4213.738,trail/SL hit,-11.945000000000618
2025.12.03 18:30:00|S|S3,2025-12-03 18:30:00,2025-12-03 18:30:00,S,cross,3,4201.793,4213.738,11.945000000000618,2025-12-04 00:30:00,4213.738,SL hit,-11.945000000000618
2025.12.05 18:30:00|S|S1,2025-12-05 18:30:00,2025-12-05 18:30:00,S,cross,1,4212.606,4226.897,14.291000000000167,2025-12-07 23:00:00,4191.1695,1.5R TP,21.43650000000025
2025.12.05 18:30:00|S|S2,2025-12-05 18:30:00,2025-12-05 18:30:00,S,cross,2,4212.606,4226.897,14.291000000000167,2025-12-08 03:00:00,4213.357960243148,trail/SL hit,-0.75196024314846
2025.12.05 18:30:00|S|S3,2025-12-05 18:30:00,2025-12-05 18:30:00,S,cross,3,4212.606,4226.897,14.291000000000167,2025-12-08 06:00:00,4216.54,M30 merged cross,-3.9340000000001965
2025.12.05 19:00:00|S|S1,2025-12-05 19:00:00,2025-12-05 19:00:00,S,post_n2,1,4208.869,4222.021,13.152000000000044,2025-12-08 15:00:00,4189.141,1.5R TP,19.728000000000065
2025.12.05 19:00:00|S|S2,2025-12-05 19:00:00,2025-12-05 19:00:00,S,post_n2,2,4208.869,4222.021,13.152000000000044,2025-12-08 06:00:00,4216.54,M30 merged cross,-7.6710000000002765
2025.12.05 19:00:00|S|S3,2025-12-05 19:00:00,2025-12-05 19:00:00,S,post_n2,3,4208.869,4222.021,13.152000000000044,2025-12-08 06:00:00,4216.54,M30 merged cross,-7.6710000000002765
2025.12.05 19:30:00|S|S1,2025-12-05 19:30:00,2025-12-05 19:30:00,S,post_n3,1,4209.48,4221.048,11.568000000000211,2025-12-05 21:00:00,4192.127999999999,1.5R TP,17.352000000000317
2025.12.05 19:30:00|S|S2,2025-12-05 19:30:00,2025-12-05 19:30:00,S,post_n3,2,4209.48,4221.048,11.568000000000211,2025-12-08 03:00:00,4213.357960243148,trail/SL hit,-3.8779602431486637
2025.12.05 19:30:00|S|S3,2025-12-05 19:30:00,2025-12-05 19:30:00,S,post_n3,3,4209.48,4221.048,11.568000000000211,2025-12-08 06:00:00,4216.54,M30 merged cross,-7.0600000000004
2025.12.05 20:00:00|S|S1,2025-12-05 20:00:00,2025-12-05 20:00:00,S,post_n4,1,4207.69,4220.017,12.327000000000226,2025-12-08 15:00:00,4189.199499999999,1.5R TP,18.49050000000034
2025.12.05 20:00:00|S|S2,2025-12-05 20:00:00,2025-12-05 20:00:00,S,post_n4,2,4207.69,4220.017,12.327000000000226,2025-12-08 06:00:00,4216.54,M30 merged cross,-8.850000000000364
2025.12.05 20:00:00|S|S3,2025-12-05 20:00:00,2025-12-05 20:00:00,S,post_n4,3,4207.69,4220.017,12.327000000000226,2025-12-08 06:00:00,4216.54,M30 merged cross,-8.850000000000364
2025.12.12 17:30:00|S|S1,2025-12-12 17:30:00,2025-12-12 17:30:00,S,cross,1,4282.23,4311.408,29.178000000000793,2025-12-15 01:00:00,4311.408,SL hit,-29.178000000000793
2025.12.12 17:30:00|S|S2,2025-12-12 17:30:00,2025-12-12 17:30:00,S,cross,2,4282.23,4311.408,29.178000000000793,2025-12-15 00:30:00,4307.581,M30 merged cross,-25.351000000000568
2025.12.12 17:30:00|S|S3,2025-12-12 17:30:00,2025-12-12 17:30:00,S,cross,3,4282.23,4311.408,29.178000000000793,2025-12-15 00:30:00,4307.581,M30 merged cross,-25.351000000000568
2025.12.15 16:00:00|S|S1,2025-12-15 16:00:00,2025-12-15 16:00:00,S,post_n2,1,4318.339,4330.829,12.489999999999782,2025-12-15 16:00:00,4299.604,1.5R TP,18.734999999999673
2025.12.15 16:00:00|S|S2,2025-12-15 16:00:00,2025-12-15 16:00:00,S,post_n2,2,4318.339,4330.829,12.489999999999782,2025-12-16 01:30:00,4312.977053284514,trail/SL hit,5.3619467154858285
2025.12.15 16:00:00|S|S3,2025-12-15 16:00:00,2025-12-15 16:00:00,S,post_n2,3,4318.339,4330.829,12.489999999999782,2025-12-16 13:30:00,4313.02,M30 merged cross,5.318999999999505
2025.12.15 16:30:00|S|S1,2025-12-15 16:30:00,2025-12-15 16:30:00,S,post_n3,1,4296.144,4328.171,32.027000000000044,2025-12-16 14:00:00,4328.171,SL hit,-32.027000000000044
2025.12.15 16:30:00|S|S2,2025-12-15 16:30:00,2025-12-15 16:30:00,S,post_n3,2,4296.144,4328.171,32.027000000000044,2025-12-16 13:30:00,4313.02,M30 merged cross,-16.876000000000204
2025.12.15 16:30:00|S|S3,2025-12-15 16:30:00,2025-12-15 16:30:00,S,post_n3,3,4296.144,4328.171,32.027000000000044,2025-12-16 13:30:00,4313.02,M30 merged cross,-16.876000000000204
2025.12.15 17:00:00|S|S1,2025-12-15 17:00:00,2025-12-15 17:00:00,S,post_n4,1,4297.419,4325.808,28.389000000000124,2025-12-16 14:00:00,4325.808,SL hit,-28.389000000000124
2025.12.15 17:00:00|S|S2,2025-12-15 17:00:00,2025-12-15 17:00:00,S,post_n4,2,4297.419,4325.808,28.389000000000124,2025-12-16 13:30:00,4313.02,M30 merged cross,-15.601000000000568
2025.12.15 17:00:00|S|S3,2025-12-15 17:00:00,2025-12-15 17:00:00,S,post_n4,3,4297.419,4325.808,28.389000000000124,2025-12-16 13:30:00,4313.02,M30 merged cross,-15.601000000000568
2025.12.23 15:00:00|S|S1,2025-12-23 15:00:00,2025-12-23 15:00:00,S,cross,1,4446.308,4478.901,32.59299999999985,2025-12-23 17:00:00,4478.901,SL hit,-32.59299999999985
2025.12.23 15:00:00|S|S2,2025-12-23 15:00:00,2025-12-23 15:00:00,S,cross,2,4446.308,4478.901,32.59299999999985,2025-12-23 17:00:00,4478.901,trail/SL hit,-32.59299999999985
2025.12.23 15:00:00|S|S3,2025-12-23 15:00:00,2025-12-23 15:00:00,S,cross,3,4446.308,4478.901,32.59299999999985,2025-12-23 17:00:00,4478.901,SL hit,-32.59299999999985
2025.12.23 15:30:00|S|S1,2025-12-23 15:30:00,2025-12-23 15:30:00,S,post_n2,1,4442.618,4472.885,30.266999999999825,2025-12-23 16:30:00,4472.885,SL hit,-30.266999999999825
2025.12.23 15:30:00|S|S2,2025-12-23 15:30:00,2025-12-23 15:30:00,S,post_n2,2,4442.618,4472.885,30.266999999999825,2025-12-23 16:30:00,4472.885,trail/SL hit,-30.266999999999825
2025.12.23 15:30:00|S|S3,2025-12-23 15:30:00,2025-12-23 15:30:00,S,post_n2,3,4442.618,4472.885,30.266999999999825,2025-12-23 16:30:00,4472.885,SL hit,-30.266999999999825
2025.12.23 16:00:00|S|S1,2025-12-23 16:00:00,2025-12-23 16:00:00,S,post_n3,1,4458.471,4471.779,13.308000000000902,2025-12-23 16:30:00,4471.779,SL hit,-13.308000000000902
2025.12.23 16:00:00|S|S2,2025-12-23 16:00:00,2025-12-23 16:00:00,S,post_n3,2,4458.471,4471.779,13.308000000000902,2025-12-23 16:30:00,4471.779,trail/SL hit,-13.308000000000902
2025.12.23 16:00:00|S|S3,2025-12-23 16:00:00,2025-12-23 16:00:00,S,post_n3,3,4458.471,4471.779,13.308000000000902,2025-12-23 16:30:00,4471.779,SL hit,-13.308000000000902
2025.12.23 16:30:00|S|S1,2025-12-23 16:30:00,2025-12-23 16:30:00,S,post_n4,1,4461.555,4470.99,9.43499999999949,2025-12-23 16:30:00,4470.99,SL hit,-9.43499999999949
2025.12.23 16:30:00|S|S2,2025-12-23 16:30:00,2025-12-23 16:30:00,S,post_n4,2,4461.555,4470.99,9.43499999999949,2025-12-23 16:30:00,4470.99,trail/SL hit,-9.43499999999949
2025.12.23 16:30:00|S|S3,2025-12-23 16:30:00,2025-12-23 16:30:00,S,post_n4,3,4461.555,4470.99,9.43499999999949,2025-12-23 16:30:00,4470.99,SL hit,-9.43499999999949
2025.12.24 03:00:00|S|S1,2025-12-24 03:00:00,2025-12-24 03:00:00,S,pre_cross,1,4477.573,4493.073,15.5,2025-12-24 03:00:00,4493.073,SL hit,-15.5
2025.12.24 03:00:00|S|S2,2025-12-24 03:00:00,2025-12-24 03:00:00,S,pre_cross,2,4477.573,4493.073,15.5,2025-12-24 03:00:00,4493.073,trail/SL hit,-15.5
2025.12.24 03:00:00|S|S3,2025-12-24 03:00:00,2025-12-24 03:00:00,S,pre_cross,3,4477.573,4493.073,15.5,2025-12-24 03:00:00,4493.073,SL hit,-15.5
2025.12.29 01:00:00|S|S1,2025-12-29 01:00:00,2025-12-29 01:00:00,S,post_n2,1,4497.46,4520.17,22.710000000000036,2025-12-29 03:30:00,4520.17,SL hit,-22.710000000000036
2025.12.29 01:00:00|S|S2,2025-12-29 01:00:00,2025-12-29 01:00:00,S,post_n2,2,4497.46,4520.17,22.710000000000036,2025-12-29 03:30:00,4520.17,trail/SL hit,-22.710000000000036
2025.12.29 01:00:00|S|S3,2025-12-29 01:00:00,2025-12-29 01:00:00,S,post_n2,3,4497.46,4520.17,22.710000000000036,2025-12-29 03:30:00,4520.17,SL hit,-22.710000000000036
2025.12.29 01:30:00|S|S1,2025-12-29 01:30:00,2025-12-29 01:30:00,S,post_n3,1,4499.65,4518.588,18.938000000000102,2025-12-29 03:00:00,4518.588,SL hit,-18.938000000000102
2025.12.29 01:30:00|S|S2,2025-12-29 01:30:00,2025-12-29 01:30:00,S,post_n3,2,4499.65,4518.588,18.938000000000102,2025-12-29 03:00:00,4518.588,trail/SL hit,-18.938000000000102
2025.12.29 01:30:00|S|S3,2025-12-29 01:30:00,2025-12-29 01:30:00,S,post_n3,3,4499.65,4518.588,18.938000000000102,2025-12-29 03:00:00,4518.588,SL hit,-18.938000000000102
2025.12.29 02:00:00|S|S1,2025-12-29 02:00:00,2025-12-29 02:00:00,S,post_n4,1,4497.099,4516.94,19.84099999999944,2025-12-29 03:00:00,4516.94,SL hit,-19.84099999999944
2025.12.29 02:00:00|S|S2,2025-12-29 02:00:00,2025-12-29 02:00:00,S,post_n4,2,4497.099,4516.94,19.84099999999944,2025-12-29 03:00:00,4516.94,trail/SL hit,-19.84099999999944
2025.12.29 02:00:00|S|S3,2025-12-29 02:00:00,2025-12-29 02:00:00,S,post_n4,3,4497.099,4516.94,19.84099999999944,2025-12-29 03:00:00,4516.94,SL hit,-19.84099999999944
2026.01.07 05:00:00|S|S1,2026-01-07 05:00:00,2026-01-07 05:00:00,S,post_n4,1,4464.825,4477.335,12.510000000000218,2026-01-07 05:30:00,4446.0599999999995,1.5R TP,18.765000000000327
