trade_key,signal_time,entry_time,dir,mode,stage,entry,stop,stop_distance,exit_time,exit_price,exit_reason,pnl_points
2026.01.16 06:00:00|L|S3,2026-01-16 06:00:00,2026-01-16 06:00:00,L,pre_cross,3,4611.614,4604.626,6.987999999999374,2026-01-16 06:00:00,4604.626,SL hit,-6.987999999999374
2026.01.16 11:30:00|L|S1,2026-01-16 11:30:00,2026-01-16 11:30:00,L,cross,1,4611.186,4604.247,6.938999999999396,2026-01-16 12:30:00,4604.247,SL hit,-6.938999999999396
2026.01.16 11:30:00|L|S2,2026-01-16 11:30:00,2026-01-16 11:30:00,L,cross,2,4611.186,4604.247,6.938999999999396,2026-01-16 12:30:00,4604.247,trail/SL hit,-6.938999999999396
2026.01.16 11:30:00|L|S3,2026-01-16 11:30:00,2026-01-16 11:30:00,L,cross,3,4611.186,4604.247,6.938999999999396,2026-01-16 12:30:00,4604.247,SL hit,-6.938999999999396
2026.01.16 12:00:00|L|S1,2026-01-16 12:00:00,2026-01-16 12:00:00,L,post_n2,1,4612.51,4605.373,7.137000000000626,2026-01-16 12:00:00,4605.373,SL hit,-7.137000000000626
2026.01.16 12:00:00|L|S2,2026-01-16 12:00:00,2026-01-16 12:00:00,L,post_n2,2,4612.51,4605.373,7.137000000000626,2026-01-16 12:00:00,4605.373,trail/SL hit,-7.137000000000626
2026.01.16 12:00:00|L|S3,2026-01-16 12:00:00,2026-01-16 12:00:00,L,post_n2,3,4612.51,4605.373,7.137000000000626,2026-01-16 12:00:00,4605.373,SL hit,-7.137000000000626
2026.01.21 19:00:00|L|S1,2026-01-21 19:00:00,2026-01-21 19:00:00,L,pre_cross,1,4850.041,4842.57,7.471000000000458,2026-01-21 19:00:00,4842.57,SL hit,-7.471000000000458
2026.01.21 19:00:00|L|S2,2026-01-21 19:00:00,2026-01-21 19:00:00,L,pre_cross,2,4850.041,4842.57,7.471000000000458,2026-01-21 19:00:00,4842.57,trail/SL hit,-7.471000000000458
2026.01.21 19:00:00|L|S3,2026-01-21 19:00:00,2026-01-21 19:00:00,L,pre_cross,3,4850.041,4842.57,7.471000000000458,2026-01-21 19:00:00,4842.57,SL hit,-7.471000000000458
