trade_key_x,signal_time_x,entry_time_x,dir_x,mode_x,stage_x,entry,stop,stop_distance,exit_time_x,exit_price,exit_reason,pnl_points,_key,signal_time_y,entry_time_y,dir_y,mode_y,stage_y,open_time,ea_entry,ea_stop,exit_time_y,ea_exit,ea_reason,ea_pnl,pnl_usd,virtual_balance,trade_key_y,_merge,diff_entry,diff_stop,diff_exit_price,diff_pnl_points
2026.06.18 10:00:00|S|S1,2026-06-18 10:00:00,2026-06-18 10:00:00,S,post_n5,1.0,4268.665,4297.6,28.9350000000004,2026-06-18 19:00:00,4210.794999999999,2.0R TP,57.8700000000008,2026.06.18 10:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.18 10:00:00|S|S2,2026-06-18 10:00:00,2026-06-18 10:00:00,S,post_n5,2.0,4268.665,4297.6,28.9350000000004,2026-06-19 03:30:00,4152.924999999998,4.0R forced,115.7400000000016,2026.06.18 10:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.18 10:00:00|S|S3,2026-06-18 10:00:00,2026-06-18 10:00:00,S,post_n5,3.0,4268.665,4297.6,28.9350000000004,2026-06-22 00:30:00,4200.644,M30 merged cross,68.02099999999973,2026.06.18 10:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.06.18 10:30:00|S|S1,2026-06-18 10:30:00,2026-06-18 10:30:00,S,post_n6,1.0,4269.345,4295.422,26.07699999999932,2026-06-18 16:30:00,4217.191000000002,2.0R TP,52.15399999999863,2026.06.18 10:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.18 10:30:00|S|S2,2026-06-18 10:30:00,2026-06-18 10:30:00,S,post_n6,2.0,4269.345,4295.422,26.07699999999932,2026-06-19 03:00:00,4165.037000000003,4.0R forced,104.30799999999726,2026.06.18 10:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.18 10:30:00|S|S3,2026-06-18 10:30:00,2026-06-18 10:30:00,S,post_n6,3.0,4269.345,4295.422,26.07699999999932,2026-06-22 00:30:00,4200.644,M30 merged cross,68.70100000000002,2026.06.18 10:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.06.22 18:00:00|S|S1,2026-06-22 18:00:00,2026-06-22 18:00:00,S,post_n4,1.0,4183.347,4190.298,6.951000000000022,2026-06-22 18:30:00,4190.298,SL hit,-6.951000000000022,2026.06.22 18:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.22 18:00:00|S|S2,2026-06-22 18:00:00,2026-06-22 18:00:00,S,post_n4,2.0,4183.347,4190.298,6.951000000000022,2026-06-22 18:30:00,4190.298,trail/SL hit,-6.951000000000022,2026.06.22 18:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.22 18:00:00|S|S3,2026-06-22 18:00:00,2026-06-22 18:00:00,S,post_n4,3.0,4183.347,4190.298,6.951000000000022,2026-06-22 18:30:00,4190.298,SL hit,-6.951000000000022,2026.06.22 18:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 00:00:00|S|S1,2026-06-26 00:00:00,2026-06-26 00:00:00,S,pre_cross,1.0,4014.59,4021.277,6.686999999999898,2026-06-26 00:00:00,4021.277,SL hit,-6.686999999999898,2026.06.26 00:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 00:00:00|S|S2,2026-06-26 00:00:00,2026-06-26 00:00:00,S,pre_cross,2.0,4014.59,4021.277,6.686999999999898,2026-06-26 00:00:00,4021.277,trail/SL hit,-6.686999999999898,2026.06.26 00:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 00:00:00|S|S3,2026-06-26 00:00:00,2026-06-26 00:00:00,S,pre_cross,3.0,4014.59,4021.277,6.686999999999898,2026-06-26 00:00:00,4021.277,SL hit,-6.686999999999898,2026.06.26 00:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.06.26 00:30:00|SELL|S2,2026.06.25 23:30,2026.06.26 00:30,SELL,pre_cross,2.0,2026.06.26 00:30,4015.379,4021.27742,2026.06.26 00:30,4015.379,M30 merged cross,0.0,0.0,5237.28758,2026.06.26 00:30:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.06.26 00:30:00|SELL|S3,2026.06.25 23:30,2026.06.26 00:30,SELL,pre_cross,3.0,2026.06.26 00:30,4015.379,4021.27742,2026.06.26 00:30,4015.379,M30 merged cross,0.0,0.0,5237.28758,2026.06.26 00:30:00|SELL|S3,right_only,,,,
2026.06.26 02:30:00|S|S1,2026-06-26 02:30:00,2026-06-26 02:30:00,S,cross,1.0,4007.593,4021.277,13.684000000000196,2026-06-26 05:30:00,4021.277,SL hit,-13.684000000000196,2026.06.26 02:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 02:30:00|S|S2,2026-06-26 02:30:00,2026-06-26 02:30:00,S,cross,2.0,4007.593,4021.277,13.684000000000196,2026-06-26 05:00:00,4015.6042420793183,trail/SL hit,-8.011242079318436,2026.06.26 02:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 02:30:00|S|S3,2026-06-26 02:30:00,2026-06-26 02:30:00,S,cross,3.0,4007.593,4021.277,13.684000000000196,2026-06-26 05:30:00,4021.277,SL hit,-13.684000000000196,2026.06.26 02:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.06.26 03:00:00|SELL|S2,2026.06.26 02:00,2026.06.26 03:00,SELL,cross,2.0,2026.06.26 03:00,3990.515,4021.27742,2026.06.26 03:00,3995.187,M30 merged cross,-4.672,-4.672,5226.10759,2026.06.26 03:00:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.06.26 03:00:00|SELL|S3,2026.06.26 02:00,2026.06.26 03:00,SELL,cross,3.0,2026.06.26 03:00,3990.515,4021.27742,2026.06.26 03:00,3995.187,M30 merged cross,-4.672,-7.008,5219.09959,2026.06.26 03:00:00|SELL|S3,right_only,,,,
2026.06.26 03:00:00|S|S1,2026-06-26 03:00:00,2026-06-26 03:00:00,S,post_n2,1.0,3990.515,4017.306,26.791000000000167,2026-06-26 05:00:00,4017.306,SL hit,-26.791000000000167,2026.06.26 03:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 03:00:00|S|S2,2026-06-26 03:00:00,2026-06-26 03:00:00,S,post_n2,2.0,3990.515,4017.306,26.791000000000167,2026-06-26 05:00:00,4017.306,trail/SL hit,-26.791000000000167,2026.06.26 03:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 03:00:00|S|S3,2026-06-26 03:00:00,2026-06-26 03:00:00,S,post_n2,3.0,3990.515,4017.306,26.791000000000167,2026-06-26 05:00:00,4017.306,SL hit,-26.791000000000167,2026.06.26 03:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 03:30:00|S|S1,2026-06-26 03:30:00,2026-06-26 03:30:00,S,post_n3,1.0,3995.129,4015.604,20.47499999999991,2026-06-26 05:00:00,4015.604,SL hit,-20.47499999999991,2026.06.26 03:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 03:30:00|S|S2,2026-06-26 03:30:00,2026-06-26 03:30:00,S,post_n3,2.0,3995.129,4015.604,20.47499999999991,2026-06-26 05:00:00,4015.604,trail/SL hit,-20.47499999999991,2026.06.26 03:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 03:30:00|S|S3,2026-06-26 03:30:00,2026-06-26 03:30:00,S,post_n3,3.0,3995.129,4015.604,20.47499999999991,2026-06-26 05:00:00,4015.604,SL hit,-20.47499999999991,2026.06.26 03:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 04:00:00|S|S1,2026-06-26 04:00:00,2026-06-26 04:00:00,S,post_n4,1.0,4004.162,4014.72,10.557999999999993,2026-06-26 04:30:00,4014.72,SL hit,-10.557999999999993,2026.06.26 04:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 04:00:00|S|S2,2026-06-26 04:00:00,2026-06-26 04:00:00,S,post_n4,2.0,4004.162,4014.72,10.557999999999993,2026-06-26 04:30:00,4014.72,trail/SL hit,-10.557999999999993,2026.06.26 04:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 04:00:00|S|S3,2026-06-26 04:00:00,2026-06-26 04:00:00,S,post_n4,3.0,4004.162,4014.72,10.557999999999993,2026-06-26 04:30:00,4014.72,SL hit,-10.557999999999993,2026.06.26 04:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.06.26 04:30:00|SELL|S1,2026.06.26 03:30,2026.06.26 04:30,SELL,post_n,1.0,2026.06.26 04:30,4007.491,4014.71968,2026.06.26 04:30,4014.71968,SL hit,-7.22868,-8.72881,5228.55877,2026.06.26 04:30:00|SELL|S1,right_only,,,,
,,,,,,,,,,,,,2026.06.26 04:30:00|SELL|S2,2026.06.26 03:30,2026.06.26 04:30,SELL,post_n,2.0,2026.06.26 04:30,4007.491,4014.71968,2026.06.26 04:30,4014.71968,trail/SL hit,-7.22868,-17.42853,5211.13024,2026.06.26 04:30:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.06.26 04:30:00|SELL|S3,2026.06.26 03:30,2026.06.26 04:30,SELL,post_n,3.0,2026.06.26 04:30,4007.491,4014.71968,2026.06.26 04:30,4014.71968,SL hit,-7.22868,-26.05565,5185.07459,2026.06.26 04:30:00|SELL|S3,right_only,,,,
2026.06.26 04:30:00|S|S1,2026-06-26 04:30:00,2026-06-26 04:30:00,S,post_n5,1.0,4007.491,4014.168,6.677000000000135,2026-06-26 04:30:00,4014.168,SL hit,-6.677000000000135,2026.06.26 04:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 04:30:00|S|S2,2026-06-26 04:30:00,2026-06-26 04:30:00,S,post_n5,2.0,4007.491,4014.168,6.677000000000135,2026-06-26 04:30:00,4014.168,trail/SL hit,-6.677000000000135,2026.06.26 04:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.06.26 04:30:00|S|S3,2026-06-26 04:30:00,2026-06-26 04:30:00,S,post_n5,3.0,4007.491,4014.168,6.677000000000135,2026-06-26 04:30:00,4014.168,SL hit,-6.677000000000135,2026.06.26 04:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.01 00:00:00|S|S1,2026-07-01 00:00:00,2026-07-01 00:00:00,S,post_n5,1.0,4005.653,4018.585,12.932000000000244,2026-07-01 01:00:00,3979.7889999999993,2.0R TP,25.864000000000487,2026.07.01 00:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.01 00:00:00|S|S2,2026-07-01 00:00:00,2026-07-01 00:00:00,S,post_n5,2.0,4005.653,4018.585,12.932000000000244,2026-07-01 09:30:00,3985.8054716167535,trail/SL hit,19.84752838324539,2026.07.01 00:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.01 00:00:00|S|S3,2026-07-01 00:00:00,2026-07-01 00:00:00,S,post_n5,3.0,4005.653,4018.585,12.932000000000244,2026-07-01 11:00:00,4018.585,SL hit,-12.932000000000244,2026.07.01 00:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.01 00:30:00|S|S1,2026-07-01 00:30:00,2026-07-01 00:30:00,S,post_n6,1.0,4001.779,4017.288,15.509000000000016,2026-07-01 02:00:00,3970.761,2.0R TP,31.01800000000003,2026.07.01 00:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.01 00:30:00|S|S2,2026-07-01 00:30:00,2026-07-01 00:30:00,S,post_n6,2.0,4001.779,4017.288,15.509000000000016,2026-07-01 09:30:00,3985.8054716167535,trail/SL hit,15.973528383245592,2026.07.01 00:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.01 00:30:00|S|S3,2026-07-01 00:30:00,2026-07-01 00:30:00,S,post_n6,3.0,4001.779,4017.288,15.509000000000016,2026-07-01 11:00:00,4017.288,SL hit,-15.509000000000016,2026.07.01 00:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 19:00:00|S|S1,2026-07-07 19:00:00,2026-07-07 19:00:00,S,cross,1.0,4126.977,4147.184,20.20700000000033,2026-07-08 08:00:00,4086.562999999999,2.0R TP,40.41400000000067,2026.07.07 19:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 19:00:00|S|S2,2026-07-07 19:00:00,2026-07-07 19:00:00,S,cross,2.0,4126.977,4147.184,20.20700000000033,2026-07-08 00:30:00,4125.143404763953,trail/SL hit,1.8335952360466763,2026.07.07 19:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 19:00:00|S|S3,2026-07-07 19:00:00,2026-07-07 19:00:00,S,cross,3.0,4126.977,4147.184,20.20700000000033,2026-07-09 06:00:00,4102.165,M30 merged cross,24.811999999999895,2026.07.07 19:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 20:00:00|S|S1,2026-07-07 20:00:00,2026-07-07 20:00:00,S,post_n3,1.0,4114.117,4139.011,24.894000000000236,2026-07-08 08:30:00,4064.329,2.0R TP,49.78800000000047,2026.07.07 20:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 20:00:00|S|S2,2026-07-07 20:00:00,2026-07-07 20:00:00,S,post_n3,2.0,4114.117,4139.011,24.894000000000236,2026-07-08 17:00:00,4070.3604716063833,trail/SL hit,43.75652839361692,2026.07.07 20:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 20:00:00|S|S3,2026-07-07 20:00:00,2026-07-07 20:00:00,S,post_n3,3.0,4114.117,4139.011,24.894000000000236,2026-07-09 06:00:00,4102.165,M30 merged cross,11.952000000000226,2026.07.07 20:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 20:30:00|S|S1,2026-07-07 20:30:00,2026-07-07 20:30:00,S,post_n4,1.0,4110.639,4136.83,26.190999999999804,2026-07-08 08:30:00,4058.257000000001,2.0R TP,52.38199999999961,2026.07.07 20:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 20:30:00|S|S2,2026-07-07 20:30:00,2026-07-07 20:30:00,S,post_n4,2.0,4110.639,4136.83,26.190999999999804,2026-07-08 17:00:00,4070.3604716063833,trail/SL hit,40.27852839361685,2026.07.07 20:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 20:30:00|S|S3,2026-07-07 20:30:00,2026-07-07 20:30:00,S,post_n4,3.0,4110.639,4136.83,26.190999999999804,2026-07-09 06:00:00,4102.165,M30 merged cross,8.47400000000016,2026.07.07 20:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 22:30:00|S|S1,2026-07-07 22:30:00,2026-07-07 22:30:00,S,post_n6,1.0,4099.5,4131.83,32.32999999999993,2026-07-08 05:00:00,4131.83,SL hit,-32.32999999999993,2026.07.07 22:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 22:30:00|S|S2,2026-07-07 22:30:00,2026-07-07 22:30:00,S,post_n6,2.0,4099.5,4131.83,32.32999999999993,2026-07-08 05:00:00,4131.83,trail/SL hit,-32.32999999999993,2026.07.07 22:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.07 22:30:00|S|S3,2026-07-07 22:30:00,2026-07-07 22:30:00,S,post_n6,3.0,4099.5,4131.83,32.32999999999993,2026-07-08 05:00:00,4131.83,SL hit,-32.32999999999993,2026.07.07 22:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.08 08:30:00|S|S1,2026-07-08 08:30:00,2026-07-08 08:30:00,S,cross,1.0,4089.049,4122.701,33.652000000000044,2026-07-08 15:30:00,4021.745,2.0R TP,67.30400000000009,2026.07.08 08:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.08 08:30:00|S|S2,2026-07-08 08:30:00,2026-07-08 08:30:00,S,cross,2.0,4089.049,4122.701,33.652000000000044,2026-07-08 17:00:00,4070.9315942402486,trail/SL hit,18.117405759751364,2026.07.08 08:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.08 08:30:00|S|S3,2026-07-08 08:30:00,2026-07-08 08:30:00,S,cross,3.0,4089.049,4122.701,33.652000000000044,2026-07-09 06:00:00,4102.165,M30 merged cross,-13.115999999999984,2026.07.08 08:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.09 01:30:00|S|S1,2026-07-09 01:30:00,2026-07-09 01:30:00,S,cross,1.0,4066.787,4074.698,7.911000000000058,2026-07-09 01:30:00,4074.698,SL hit,-7.911000000000058,2026.07.09 01:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.09 01:30:00|S|S2,2026-07-09 01:30:00,2026-07-09 01:30:00,S,cross,2.0,4066.787,4074.698,7.911000000000058,2026-07-09 01:30:00,4074.698,trail/SL hit,-7.911000000000058,2026.07.09 01:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.09 01:30:00|S|S3,2026-07-09 01:30:00,2026-07-09 01:30:00,S,cross,3.0,4066.787,4074.698,7.911000000000058,2026-07-09 01:30:00,4074.698,SL hit,-7.911000000000058,2026.07.09 01:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.09 03:00:00|S|S1,2026-07-09 03:00:00,2026-07-09 03:00:00,S,cross,1.0,4065.083,4074.445,9.36200000000008,2026-07-09 05:00:00,4074.445,SL hit,-9.36200000000008,2026.07.09 03:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.09 03:00:00|S|S2,2026-07-09 03:00:00,2026-07-09 03:00:00,S,cross,2.0,4065.083,4074.445,9.36200000000008,2026-07-09 05:00:00,4074.445,trail/SL hit,-9.36200000000008,2026.07.09 03:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.09 03:00:00|S|S3,2026-07-09 03:00:00,2026-07-09 03:00:00,S,cross,3.0,4065.083,4074.445,9.36200000000008,2026-07-09 05:00:00,4074.445,SL hit,-9.36200000000008,2026.07.09 03:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.15 16:30:00|S|S1,2026-07-15 16:30:00,2026-07-15 16:30:00,S,pre_cross,1.0,4034.853,4044.045,9.192000000000007,2026-07-15 17:00:00,4044.045,SL hit,-9.192000000000007,2026.07.15 16:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.15 16:30:00|S|S2,2026-07-15 16:30:00,2026-07-15 16:30:00,S,pre_cross,2.0,4034.853,4044.045,9.192000000000007,2026-07-15 17:00:00,4044.045,trail/SL hit,-9.192000000000007,2026.07.15 16:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.15 16:30:00|S|S3,2026-07-15 16:30:00,2026-07-15 16:30:00,S,pre_cross,3.0,4034.853,4044.045,9.192000000000007,2026-07-15 17:00:00,4044.045,SL hit,-9.192000000000007,2026.07.15 16:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.07.15 17:00:00|SELL|S2,2026.07.15 16:00,2026.07.15 17:00,SELL,pre_cross,2.0,2026.07.15 17:00,4033.64,4044.04476,2026.07.15 17:00,4033.64,M30 merged cross,0.0,0.0,5219.09959,2026.07.15 17:00:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.07.15 17:00:00|SELL|S3,2026.07.15 16:00,2026.07.15 17:00,SELL,pre_cross,3.0,2026.07.15 17:00,4033.64,4044.04476,2026.07.15 17:00,4033.64,M30 merged cross,0.0,0.0,5219.09959,2026.07.15 17:00:00|SELL|S3,right_only,,,,
2026.07.17 12:30:00|S|S1,2026-07-17 12:30:00,2026-07-17 12:30:00,S,pre_cross,1.0,3987.457,3993.121,5.664000000000215,2026-07-17 12:30:00,3976.129,2.0R TP,11.32800000000043,2026.07.17 12:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.17 12:30:00|S|S2,2026-07-17 12:30:00,2026-07-17 12:30:00,S,pre_cross,2.0,3987.457,3993.121,5.664000000000215,2026-07-17 12:30:00,3964.800999999999,4.0R forced,22.65600000000086,2026.07.17 12:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.17 12:30:00|S|S3,2026-07-17 12:30:00,2026-07-17 12:30:00,S,pre_cross,3.0,3987.457,3993.121,5.664000000000215,2026-07-17 13:30:00,3993.121,SL hit,-5.664000000000215,2026.07.17 12:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.07.17 13:00:00|SELL|S2,2026.07.17 12:00,2026.07.17 13:00,SELL,pre_cross,2.0,2026.07.17 13:00,3966.336,3993.12111,2026.07.17 13:00,3968.403,M30 merged cross,-2.067,-2.067,5143.05826,2026.07.17 13:00:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.07.17 13:00:00|SELL|S3,2026.07.17 12:00,2026.07.17 13:00,SELL,pre_cross,3.0,2026.07.17 13:00,3966.336,3993.12111,2026.07.17 13:00,3968.403,M30 merged cross,-2.067,-3.1005,5139.95776,2026.07.17 13:00:00|SELL|S3,right_only,,,,
2026.07.17 13:00:00|S|S1,2026-07-17 13:00:00,2026-07-17 13:00:00,S,cross,1.0,3966.336,3993.121,26.78500000000031,2026-07-17 13:30:00,3993.121,SL hit,-26.78500000000031,2026.07.17 13:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.17 13:00:00|S|S2,2026-07-17 13:00:00,2026-07-17 13:00:00,S,cross,2.0,3966.336,3993.121,26.78500000000031,2026-07-17 13:30:00,3993.121,trail/SL hit,-26.78500000000031,2026.07.17 13:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.17 13:00:00|S|S3,2026-07-17 13:00:00,2026-07-17 13:00:00,S,cross,3.0,3966.336,3993.121,26.78500000000031,2026-07-17 13:30:00,3993.121,SL hit,-26.78500000000031,2026.07.17 13:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.07.17 13:30:00|SELL|S1,2026.07.17 12:30,2026.07.17 13:30,SELL,cross,1.0,2026.07.17 13:30,3968.463,3993.12111,2026.07.17 13:30,3993.12111,SL hit,-24.65811,-12.32905,5206.77053,2026.07.17 13:30:00|SELL|S1,right_only,,,,
,,,,,,,,,,,,,2026.07.17 13:30:00|SELL|S2,2026.07.17 12:30,2026.07.17 13:30,SELL,cross,2.0,2026.07.17 13:30,3968.463,3993.12111,2026.07.17 13:30,3993.12111,trail/SL hit,-24.65811,-24.65811,5182.11242,2026.07.17 13:30:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.07.17 13:30:00|SELL|S3,2026.07.17 12:30,2026.07.17 13:30,SELL,cross,3.0,2026.07.17 13:30,3968.463,3993.12111,2026.07.17 13:30,3993.12111,SL hit,-24.65811,-36.98716,5145.12526,2026.07.17 13:30:00|SELL|S3,right_only,,,,
,,,,,,,,,,,,,2026.07.17 15:00:00|SELL|S1,2026.07.17 14:00,2026.07.17 15:00,SELL,post_n,1.0,2026.07.17 15:00,4000.934,3990.26498,2026.07.17 15:00,3990.26498,SL hit,-10.66902,-8.5666,5131.39116,2026.07.17 15:00:00|SELL|S1,right_only,,,,
,,,,,,,,,,,,,2026.07.17 15:00:00|SELL|S2,2026.07.17 14:00,2026.07.17 15:00,SELL,post_n,2.0,2026.07.17 15:00,4000.934,3990.26498,2026.07.17 15:00,3990.26498,trail/SL hit,10.66902,17.10464,5148.4958,2026.07.17 15:00:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.07.17 15:00:00|SELL|S3,2026.07.17 14:00,2026.07.17 15:00,SELL,post_n,3.0,2026.07.17 15:00,4000.934,3990.26498,2026.07.17 15:00,3990.26498,SL hit,-10.66902,-25.74248,5122.75332,2026.07.17 15:00:00|SELL|S3,right_only,,,,
2026.07.20 00:00:00|S|S1,2026-07-20 00:00:00,2026-07-20 00:00:00,S,cross,1.0,3995.494,4004.94,9.445999999999913,2026-07-20 00:00:00,4004.94,SL hit,-9.445999999999913,2026.07.20 00:00:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.20 00:00:00|S|S2,2026-07-20 00:00:00,2026-07-20 00:00:00,S,cross,2.0,3995.494,4004.94,9.445999999999913,2026-07-20 00:00:00,4004.94,trail/SL hit,-9.445999999999913,2026.07.20 00:00:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.20 00:00:00|S|S3,2026-07-20 00:00:00,2026-07-20 00:00:00,S,cross,3.0,3995.494,4004.94,9.445999999999913,2026-07-20 00:00:00,4004.94,SL hit,-9.445999999999913,2026.07.20 00:00:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.23 01:30:00|L|S1,2026-07-23 01:30:00,2026-07-23 01:30:00,L,cross,1.0,4137.631,4131.179,6.4520000000002256,2026-07-23 01:30:00,4131.179,SL hit,-6.4520000000002256,2026.07.23 01:30:00|L|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.23 01:30:00|L|S2,2026-07-23 01:30:00,2026-07-23 01:30:00,L,cross,2.0,4137.631,4131.179,6.4520000000002256,2026-07-23 01:30:00,4131.179,trail/SL hit,-6.4520000000002256,2026.07.23 01:30:00|L|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.23 01:30:00|L|S3,2026-07-23 01:30:00,2026-07-23 01:30:00,L,cross,3.0,4137.631,4131.179,6.4520000000002256,2026-07-23 01:30:00,4131.179,SL hit,-6.4520000000002256,2026.07.23 01:30:00|L|S3,,,,,,,,,,,,,,,,left_only,,,,
2026.07.24 20:30:00|S|S1,2026-07-24 20:30:00,2026-07-24 20:30:00,S,cross,1.0,4053.55,4060.117,6.567000000000007,2026-07-26 22:00:00,4060.117,SL hit,-6.567000000000007,2026.07.24 20:30:00|S|S1,,,,,,,,,,,,,,,,left_only,,,,
2026.07.24 20:30:00|S|S2,2026-07-24 20:30:00,2026-07-24 20:30:00,S,cross,2.0,4053.55,4060.117,6.567000000000007,2026-07-26 22:00:00,4060.117,trail/SL hit,-6.567000000000007,2026.07.24 20:30:00|S|S2,,,,,,,,,,,,,,,,left_only,,,,
2026.07.24 20:30:00|S|S3,2026-07-24 20:30:00,2026-07-24 20:30:00,S,cross,3.0,4053.55,4060.117,6.567000000000007,2026-07-26 22:00:00,4060.117,SL hit,-6.567000000000007,2026.07.24 20:30:00|S|S3,,,,,,,,,,,,,,,,left_only,,,,
,,,,,,,,,,,,,2026.07.26 22:00:00|SELL|S1,2026.07.24 20:00,2026.07.26 22:00,SELL,cross,1.0,2026.07.26 22:00,4091.776,4060.11709,2026.07.26 22:00,4060.11709,SL hit,-31.65891,-15.82945,5106.92386,2026.07.26 22:00:00|SELL|S1,right_only,,,,
,,,,,,,,,,,,,2026.07.26 22:00:00|SELL|S2,2026.07.24 20:00,2026.07.26 22:00,SELL,cross,2.0,2026.07.26 22:00,4091.776,4060.11709,2026.07.26 22:00,4060.11709,trail/SL hit,31.65891,31.65891,5138.58277,2026.07.26 22:00:00|SELL|S2,right_only,,,,
,,,,,,,,,,,,,2026.07.26 22:00:00|SELL|S3,2026.07.24 20:00,2026.07.26 22:00,SELL,cross,3.0,2026.07.26 22:00,4091.776,4060.11709,2026.07.26 22:00,4060.11709,SL hit,-31.65891,-47.48836,5091.09441,2026.07.26 22:00:00|SELL|S3,right_only,,,,
