bar_time,close,m30_sma5,m30_sma13,m30_diff,m30_dist%,m30_cross,h2_time,h2_sma5,h2_sma13,h2_diff,h2_dist%,h2_score,h2_dir,h2_cross,h2_tier,decision,lot_mul,skip_reason
2021-03-19 06:30:00,1740.35900,1735.85795,1734.38703,1.47093,0.08481,NONE,2021-03-19 06:00:00,1735.68803,1735.64793,0.04009,0.26911,0.00231,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-19 07:00:00,1742.40500,1737.16736,1735.00379,2.16357,0.12470,NONE,2021-03-19 06:00:00,1735.68803,1735.64793,0.04009,0.38699,0.00231,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-19 07:30:00,1741.68500,1738.07089,1735.51773,2.55316,0.14711,NONE,2021-03-19 06:00:00,1735.68803,1735.64793,0.04009,0.34551,0.00231,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-19 08:00:00,1742.44700,1738.94611,1736.05075,2.89536,0.16678,NONE,2021-03-19 08:00:00,1735.93382,1735.74555,0.18827,0.37520,0.01085,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-19 08:30:00,1743.68000,1739.89289,1736.63762,3.25527,0.18745,NONE,2021-03-19 08:00:00,1735.93382,1735.74555,0.18827,0.44623,0.01085,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-19 09:00:00,1743.14300,1740.54291,1737.13803,3.40488,0.19601,NONE,2021-03-19 08:00:00,1735.93382,1735.74555,0.18827,0.41529,0.01085,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-19 09:30:00,1736.91700,1739.81773,1737.12103,2.69670,0.15524,NONE,2021-03-19 08:00:00,1735.93382,1735.74555,0.18827,0.05664,0.01085,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-19 10:00:00,1737.37900,1739.32998,1737.14087,2.18911,0.12602,NONE,2021-03-19 10:00:00,1736.86526,1736.11828,0.74698,0.02958,0.04303,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 10:30:00,1736.90800,1738.84559,1737.12296,1.72263,0.09917,NONE,2021-03-19 10:00:00,1736.86526,1736.11828,0.74698,0.00246,0.04303,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 11:00:00,1738.94200,1738.86487,1737.26289,1.60198,0.09221,NONE,2021-03-19 10:00:00,1736.86526,1736.11828,0.74698,0.11957,0.04303,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 11:30:00,1740.59100,1739.21010,1737.51889,1.69120,0.09733,NONE,2021-03-19 10:00:00,1736.86526,1736.11828,0.74698,0.21451,0.04303,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 12:00:00,1742.31000,1739.83008,1737.88744,1.94263,0.11178,NONE,2021-03-19 12:00:00,1736.69901,1736.11180,0.58721,0.32308,0.03382,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 12:30:00,1739.13000,1739.69006,1737.98302,1.70704,0.09822,NONE,2021-03-19 12:00:00,1736.69901,1736.11180,0.58721,0.13998,0.03382,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 13:00:00,1734.74500,1738.70105,1737.73394,0.96710,0.05565,NONE,2021-03-19 12:00:00,1736.69901,1736.11180,0.58721,-0.11251,0.03382,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 13:30:00,1736.03400,1738.16764,1737.60318,0.56446,0.03248,NONE,2021-03-19 12:00:00,1736.69901,1736.11180,0.58721,-0.03829,0.03382,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 14:00:00,1734.74200,1737.48251,1737.38309,0.09942,0.00572,NONE,2021-03-19 14:00:00,1737.35740,1736.41020,0.94721,-0.15054,0.05455,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 14:30:00,1735.54000,1737.09401,1737.24131,-0.14730,-0.00848,DEAD,2021-03-19 14:00:00,1737.35740,1736.41020,0.94721,-0.10461,0.05455,BULL,NONE,T2,SKIP,0.00,m30_dead_buy_view
2021-03-19 15:00:00,1735.69100,1736.81341,1737.12206,-0.30865,-0.01777,NONE,2021-03-19 14:00:00,1737.35740,1736.41020,0.94721,-0.09592,0.05455,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 15:30:00,1739.99100,1737.44893,1737.34275,0.10618,0.00611,GOLDEN,2021-03-19 14:00:00,1737.35740,1736.41020,0.94721,0.15159,0.05455,BULL,NONE,T2,BUY,0.60,
2021-03-19 16:00:00,1739.93600,1737.94634,1737.54223,0.40411,0.02326,NONE,2021-03-19 16:00:00,1738.45852,1736.90657,1.55196,0.08499,0.08935,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 16:30:00,1742.32400,1738.82187,1737.91006,0.91182,0.05247,NONE,2021-03-19 16:00:00,1738.45852,1736.90657,1.55196,0.22235,0.08935,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 17:00:00,1742.79200,1739.61590,1738.28559,1.33031,0.07653,NONE,2021-03-19 16:00:00,1738.45852,1736.90657,1.55196,0.24927,0.08935,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 17:30:00,1742.86300,1740.26532,1738.63770,1.62762,0.09361,NONE,2021-03-19 16:00:00,1738.45852,1736.90657,1.55196,0.25336,0.08935,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-19 18:00:00,1743.21500,1740.85525,1738.98980,1.86546,0.10727,NONE,2021-03-19 18:00:00,1739.28302,1737.34306,1.93996,0.22607,0.11166,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-19 18:30:00,1742.44100,1741.17240,1739.25528,1.91713,0.11023,NONE,2021-03-19 18:00:00,1739.28302,1737.34306,1.93996,0.18157,0.11166,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-19 19:00:00,1741.34400,1741.20672,1739.41595,1.79078,0.10295,NONE,2021-03-19 18:00:00,1739.28302,1737.34306,1.93996,0.11850,0.11166,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-19 19:30:00,1742.58100,1741.48158,1739.65941,1.82217,0.10474,NONE,2021-03-19 18:00:00,1739.28302,1737.34306,1.93996,0.18962,0.11166,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-19 20:00:00,1742.78000,1741.74126,1739.89946,1.84181,0.10586,NONE,2021-03-19 20:00:00,1739.36581,1737.52413,1.84168,0.19629,0.10599,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-19 20:30:00,1745.12700,1742.41841,1740.30158,2.11683,0.12164,NONE,2021-03-19 20:00:00,1739.36581,1737.52413,1.84168,0.33122,0.10599,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-21 22:30:00,1738.08800,1741.55233,1740.13130,1.42103,0.08166,NONE,2021-03-19 20:00:00,1739.36581,1737.52413,1.84168,-0.07346,0.10599,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-21 23:00:00,1739.69700,1741.18126,1740.09789,1.08337,0.06226,NONE,2021-03-19 20:00:00,1739.36581,1737.52413,1.84168,0.01904,0.10599,BULL,NONE,T3,SKIP,0.00,no_m30_cross
2021-03-21 23:30:00,1738.21400,1740.58781,1739.95298,0.63483,0.03649,NONE,2021-03-21 23:30:00,1738.07745,1737.17028,0.90718,0.00786,0.05222,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 00:00:00,1739.05400,1740.28105,1739.88383,0.39722,0.02283,NONE,2021-03-21 23:30:00,1738.07745,1737.17028,0.90718,0.05619,0.05222,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 00:30:00,1739.57200,1740.13924,1739.85984,0.27940,0.01606,NONE,2021-03-21 23:30:00,1738.07745,1737.17028,0.90718,0.08599,0.05222,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 01:00:00,1732.92400,1738.69619,1739.32631,-0.63012,-0.03623,DEAD,2021-03-21 23:30:00,1738.07745,1737.17028,0.90718,-0.29650,0.05222,BULL,NONE,T2,SKIP,0.00,m30_dead_buy_view
2021-03-22 01:30:00,1735.43500,1738.04395,1739.02698,-0.98303,-0.05653,NONE,2021-03-22 01:30:00,1738.44496,1737.38141,1.06355,-0.17314,0.06122,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 02:00:00,1736.43200,1737.72156,1738.82737,-1.10581,-0.06359,NONE,2021-03-22 01:30:00,1738.44496,1737.38141,1.06355,-0.11579,0.06122,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 02:30:00,1738.94700,1737.96665,1738.83657,-0.86992,-0.05003,NONE,2021-03-22 01:30:00,1738.44496,1737.38141,1.06355,0.02888,0.06122,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 03:00:00,1739.91500,1738.35632,1738.91953,-0.56321,-0.03239,NONE,2021-03-22 01:30:00,1738.44496,1737.38141,1.06355,0.08456,0.06122,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 03:30:00,1740.65000,1738.81506,1739.05264,-0.23758,-0.01366,NONE,2021-03-22 03:30:00,1738.85457,1737.62076,1.23381,0.10325,0.07101,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 04:00:00,1741.35500,1739.32304,1739.22974,0.09330,0.00536,GOLDEN,2021-03-22 03:30:00,1738.85457,1737.62076,1.23381,0.14380,0.07101,BULL,NONE,T2,BUY,0.60,
2021-03-22 04:30:00,1742.59600,1739.97764,1739.48869,0.48895,0.02811,NONE,2021-03-22 03:30:00,1738.85457,1737.62076,1.23381,0.21517,0.07101,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 05:00:00,1740.49300,1740.08071,1739.56594,0.51477,0.02959,NONE,2021-03-22 03:30:00,1738.85457,1737.62076,1.23381,0.09422,0.07101,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-22 05:30:00,1736.94600,1739.45377,1739.36441,0.08936,0.00514,NONE,2021-03-22 05:30:00,1737.28146,1737.11063,0.17083,-0.01931,0.00983,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 06:00:00,1732.22900,1738.00881,1738.81553,-0.80672,-0.04639,DEAD,2021-03-22 05:30:00,1737.28146,1737.11063,0.17083,-0.29083,0.00983,BULL,NONE,T1,SKIP,0.00,m30_dead_buy_view
2021-03-22 06:30:00,1730.53300,1736.51365,1738.17841,-1.66476,-0.09578,NONE,2021-03-22 05:30:00,1737.28146,1737.11063,0.17083,-0.38845,0.00983,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 07:00:00,1730.98900,1735.40872,1737.62538,-2.21666,-0.12757,NONE,2021-03-22 05:30:00,1737.28146,1737.11063,0.17083,-0.36220,0.00983,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 07:30:00,1729.29900,1734.18678,1736.98489,-2.79811,-0.16109,NONE,2021-03-22 07:30:00,1735.52296,1736.44742,-0.92446,-0.35862,-0.05324,BEAR,DEAD,T0,SKIP,0.00,no_m30_cross
2021-03-22 08:00:00,1730.07100,1733.36362,1736.45305,-3.08943,-0.17792,NONE,2021-03-22 07:30:00,1735.52296,1736.44742,-0.92446,-0.31414,-0.05324,BEAR,DEAD,T0,SKIP,0.00,no_m30_cross
2021-03-22 08:30:00,1729.89500,1732.66990,1735.94859,-3.27869,-0.18887,NONE,2021-03-22 07:30:00,1735.52296,1736.44742,-0.92446,-0.32428,-0.05324,BEAR,DEAD,T0,SKIP,0.00,no_m30_cross
2021-03-22 09:00:00,1728.48900,1731.83372,1735.37477,-3.54105,-0.20405,NONE,2021-03-22 07:30:00,1735.52296,1736.44742,-0.92446,-0.40529,-0.05324,BEAR,DEAD,T0,SKIP,0.00,no_m30_cross
2021-03-22 09:30:00,1731.49700,1731.76637,1735.07648,-3.31011,-0.19078,NONE,2021-03-22 09:30:00,1735.89417,1736.51908,-0.62491,-0.25331,-0.03599,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 10:00:00,1733.30700,1732.07450,1734.94037,-2.86587,-0.16519,NONE,2021-03-22 09:30:00,1735.89417,1736.51908,-0.62491,-0.14904,-0.03599,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 10:30:00,1733.35000,1732.32960,1734.81803,-2.48843,-0.14344,NONE,2021-03-22 09:30:00,1735.89417,1736.51908,-0.62491,-0.14656,-0.03599,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 11:00:00,1737.37900,1733.33948,1735.01503,-1.67555,-0.09657,NONE,2021-03-22 09:30:00,1735.89417,1736.51908,-0.62491,0.08554,-0.03599,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 11:30:00,1736.28400,1733.92838,1735.11264,-1.18426,-0.06825,NONE,2021-03-22 11:30:00,1735.04494,1736.14439,-1.09945,0.07141,-0.06333,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 12:00:00,1731.85000,1733.51271,1734.86167,-1.34896,-0.07776,NONE,2021-03-22 11:30:00,1735.04494,1736.14439,-1.09945,-0.18414,-0.06333,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 12:30:00,1732.08600,1733.22737,1734.64816,-1.42079,-0.08191,NONE,2021-03-22 11:30:00,1735.04494,1736.14439,-1.09945,-0.17054,-0.06333,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 13:00:00,1731.64800,1732.91149,1734.41738,-1.50588,-0.08682,NONE,2021-03-22 11:30:00,1735.04494,1736.14439,-1.09945,-0.19578,-0.06333,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 13:30:00,1733.17400,1732.96399,1734.32173,-1.35774,-0.07829,NONE,2021-03-22 13:30:00,1734.87055,1735.99274,-1.12219,-0.09779,-0.06464,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 14:00:00,1736.20700,1733.61260,1734.46675,-0.85416,-0.04925,NONE,2021-03-22 13:30:00,1734.87055,1735.99274,-1.12219,0.07703,-0.06464,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 14:30:00,1737.95600,1734.48128,1734.73516,-0.25388,-0.01464,NONE,2021-03-22 13:30:00,1734.87055,1735.99274,-1.12219,0.17785,-0.06464,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 15:00:00,1734.17300,1734.41962,1734.69191,-0.27229,-0.01570,NONE,2021-03-22 13:30:00,1734.87055,1735.99274,-1.12219,-0.04021,-0.06464,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 15:30:00,1738.25400,1735.18650,1734.96592,0.22058,0.01271,GOLDEN,2021-03-22 15:30:00,1735.66704,1736.21276,-0.54572,0.14905,-0.03143,BEAR,NONE,T0,SKIP,0.00,h2_counter_trend
2021-03-22 16:00:00,1739.28900,1736.00700,1735.29846,0.70853,0.04083,NONE,2021-03-22 15:30:00,1735.66704,1736.21276,-0.54572,0.20868,-0.03143,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 16:30:00,1740.32800,1736.87120,1735.68535,1.18585,0.06832,NONE,2021-03-22 15:30:00,1735.66704,1736.21276,-0.54572,0.26854,-0.03143,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 17:00:00,1738.85300,1737.26756,1735.92902,1.33854,0.07711,NONE,2021-03-22 15:30:00,1735.66704,1736.21276,-0.54572,0.18356,-0.03143,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-22 17:30:00,1740.60600,1737.93525,1736.28878,1.64646,0.09483,NONE,2021-03-22 17:30:00,1736.47223,1736.48047,-0.00824,0.23806,-0.00047,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 18:00:00,1740.75200,1738.49860,1736.63211,1.86649,0.10748,NONE,2021-03-22 17:30:00,1736.47223,1736.48047,-0.00824,0.24646,-0.00047,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 18:30:00,1739.33800,1738.66648,1736.84025,1.82622,0.10515,NONE,2021-03-22 17:30:00,1736.47223,1736.48047,-0.00824,0.16503,-0.00047,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 19:00:00,1739.69300,1738.87178,1737.05970,1.81209,0.10432,NONE,2021-03-22 17:30:00,1736.47223,1736.48047,-0.00824,0.18548,-0.00047,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 19:30:00,1739.44800,1738.98703,1737.24341,1.74361,0.10037,NONE,2021-03-22 19:30:00,1737.09139,1736.71797,0.37341,0.13566,0.02150,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-22 20:00:00,1739.20700,1739.03102,1737.39446,1.63656,0.09420,NONE,2021-03-22 19:30:00,1737.09139,1736.71797,0.37341,0.12179,0.02150,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-22 20:30:00,1738.74100,1738.97302,1737.49804,1.47498,0.08489,NONE,2021-03-22 19:30:00,1737.09139,1736.71797,0.37341,0.09496,0.02150,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-22 22:30:00,1739.56800,1739.09201,1737.65727,1.43475,0.08257,NONE,2021-03-22 19:30:00,1737.09139,1736.71797,0.37341,0.14257,0.02150,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-22 23:00:00,1738.92900,1739.05941,1737.75509,1.30432,0.07506,NONE,2021-03-22 23:00:00,1737.08471,1736.74413,0.34058,0.10617,0.01961,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-22 23:30:00,1739.30600,1739.10873,1737.87439,1.23434,0.07103,NONE,2021-03-22 23:00:00,1737.08471,1736.74413,0.34058,0.12787,0.01961,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 00:00:00,1737.46100,1738.77918,1737.84259,0.93659,0.05389,NONE,2021-03-22 23:00:00,1737.08471,1736.74413,0.34058,0.02166,0.01961,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 00:30:00,1737.05800,1738.43495,1737.78224,0.65271,0.03756,NONE,2021-03-22 23:00:00,1737.08471,1736.74413,0.34058,-0.00154,0.01961,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 01:00:00,1734.29500,1737.60696,1737.51399,0.09297,0.00535,NONE,2021-03-23 01:00:00,1736.53637,1736.55943,-0.02306,-0.12907,-0.00133,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2021-03-23 01:30:00,1733.43400,1736.77237,1737.20014,-0.42778,-0.02462,DEAD,2021-03-23 01:00:00,1736.53637,1736.55943,-0.02306,-0.17865,-0.00133,BEAR,DEAD,T1,SKIP,0.00,m30_dead_buy_view
2021-03-23 02:00:00,1731.94300,1735.80649,1736.79575,-0.98926,-0.05696,NONE,2021-03-23 01:00:00,1736.53637,1736.55943,-0.02306,-0.26451,-0.00133,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2021-03-23 02:30:00,1734.34300,1735.51379,1736.60708,-1.09328,-0.06296,NONE,2021-03-23 01:00:00,1736.53637,1736.55943,-0.02306,-0.12631,-0.00133,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2021-03-23 03:00:00,1734.30400,1735.27184,1736.42992,-1.15808,-0.06669,NONE,2021-03-23 03:00:00,1736.38389,1736.49901,-0.11512,-0.11978,-0.00663,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 03:30:00,1735.67900,1735.35327,1736.37215,-1.01889,-0.05868,NONE,2021-03-23 03:00:00,1736.38389,1736.49901,-0.11512,-0.04060,-0.00663,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 04:00:00,1736.53100,1735.58881,1736.38437,-0.79556,-0.04582,NONE,2021-03-23 03:00:00,1736.38389,1736.49901,-0.11512,0.00847,-0.00663,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 04:30:00,1735.77400,1735.62585,1736.33742,-0.71157,-0.04098,NONE,2021-03-23 03:00:00,1736.38389,1736.49901,-0.11512,-0.03512,-0.00663,BEAR,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 05:00:00,1735.66900,1735.63448,1736.28600,-0.65152,-0.03752,NONE,2021-03-23 05:00:00,1736.74631,1736.62955,0.11677,-0.06203,0.00672,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-23 05:30:00,1737.67400,1736.04239,1736.39277,-0.35039,-0.02018,NONE,2021-03-23 05:00:00,1736.74631,1736.62955,0.11677,0.05342,0.00672,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-23 06:00:00,1738.73100,1736.58011,1736.57264,0.00747,0.00043,GOLDEN,2021-03-23 05:00:00,1736.74631,1736.62955,0.11677,0.11428,0.00672,BULL,GOLDEN,T1,BUY,0.30,
2021-03-23 06:30:00,1738.19600,1736.90329,1736.69751,0.20578,0.01185,NONE,2021-03-23 05:00:00,1736.74631,1736.62955,0.11677,0.08347,0.00672,BULL,GOLDEN,T1,SKIP,0.00,no_m30_cross
2021-03-23 07:00:00,1739.87000,1737.49663,1736.94155,0.55508,0.03196,NONE,2021-03-23 07:00:00,1737.25565,1736.83443,0.42122,0.15049,0.02425,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 07:30:00,1737.51900,1737.50110,1736.98597,0.51514,0.02966,NONE,2021-03-23 07:00:00,1737.25565,1736.83443,0.42122,0.01516,0.02425,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 08:00:00,1738.98600,1737.79808,1737.13982,0.65827,0.03789,NONE,2021-03-23 07:00:00,1737.25565,1736.83443,0.42122,0.09960,0.02425,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 08:30:00,1739.29300,1738.09707,1737.30545,0.79162,0.04557,NONE,2021-03-23 07:00:00,1737.25565,1736.83443,0.42122,0.11727,0.02425,BULL,NONE,T1,SKIP,0.00,no_m30_cross
2021-03-23 09:00:00,1737.27100,1737.93185,1737.30280,0.62906,0.03621,NONE,2021-03-23 09:00:00,1737.85192,1737.09616,0.75576,-0.03343,0.04351,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 09:30:00,1737.91700,1737.92888,1737.35004,0.57884,0.03332,NONE,2021-03-23 09:00:00,1737.85192,1737.09616,0.75576,0.00374,0.04351,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 10:00:00,1739.27500,1738.19811,1737.49812,0.69999,0.04029,NONE,2021-03-23 09:00:00,1737.85192,1737.09616,0.75576,0.08189,0.04351,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 10:30:00,1740.23700,1738.60588,1737.70880,0.89709,0.05162,NONE,2021-03-23 09:00:00,1737.85192,1737.09616,0.75576,0.13724,0.04351,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 11:00:00,1739.37300,1738.75931,1737.83681,0.92249,0.05308,NONE,2021-03-23 11:00:00,1738.12154,1737.25800,0.86354,0.07200,0.04971,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 11:30:00,1738.98800,1738.80505,1737.92537,0.87968,0.05062,NONE,2021-03-23 11:00:00,1738.12154,1737.25800,0.86354,0.04985,0.04971,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 12:00:00,1740.06300,1739.05664,1738.08980,0.96684,0.05563,NONE,2021-03-23 11:00:00,1738.12154,1737.25800,0.86354,0.11170,0.04971,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 12:30:00,1739.20000,1739.08531,1738.17520,0.91011,0.05236,NONE,2021-03-23 11:00:00,1738.12154,1737.25800,0.86354,0.06205,0.04971,BULL,NONE,T2,SKIP,0.00,no_m30_cross
2021-03-23 13:00:00,1734.09900,1738.08805,1737.86165,0.22640,0.01303,NONE,2021-03-23 13:00:00,1736.47683,1736.69184,-0.21501,-0.13693,-0.01238,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2021-03-23 13:30:00,1731.03000,1736.67644,1737.33614,-0.65970,-0.03797,DEAD,2021-03-23 13:00:00,1736.47683,1736.69184,-0.21501,-0.31367,-0.01238,BEAR,DEAD,T1,SKIP,0.00,m30_dead_buy_view
2021-03-23 14:00:00,1728.45000,1735.03115,1736.65259,-1.62144,-0.09337,NONE,2021-03-23 13:00:00,1736.47683,1736.69184,-0.21501,-0.46225,-0.01238,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2021-03-23 14:30:00,1729.89800,1734.00452,1736.13300,-2.12848,-0.12260,NONE,2021-03-23 13:00:00,1736.47683,1736.69184,-0.21501,-0.37886,-0.01238,BEAR,DEAD,T1,SKIP,0.00,no_m30_cross
2021-03-23 15:00:00,1727.47000,1732.69762,1735.46662,-2.76900,-0.15955,NONE,2021-03-23 15:00:00,1734.55426,1735.93586,-1.38159,-0.40842,-0.07959,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 15:30:00,1730.25800,1732.20969,1735.06596,-2.85626,-0.16462,NONE,2021-03-23 15:00:00,1734.55426,1735.93586,-1.38159,-0.24769,-0.07959,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 16:00:00,1726.92600,1731.15295,1734.43980,-3.28685,-0.18951,NONE,2021-03-23 15:00:00,1734.55426,1735.93586,-1.38159,-0.43978,-0.07959,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 16:30:00,1726.86400,1730.29516,1733.85705,-3.56189,-0.20543,NONE,2021-03-23 15:00:00,1734.55426,1735.93586,-1.38159,-0.44336,-0.07959,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 17:00:00,1726.46900,1729.52993,1733.28874,-3.75881,-0.21686,NONE,2021-03-23 17:00:00,1733.04781,1735.25018,-2.20236,-0.37961,-0.12692,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 17:30:00,1727.84300,1729.19254,1732.86984,-3.67729,-0.21221,NONE,2021-03-23 17:00:00,1733.04781,1735.25018,-2.20236,-0.30033,-0.12692,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 18:00:00,1727.39200,1728.83244,1732.44846,-3.61603,-0.20872,NONE,2021-03-23 17:00:00,1733.04781,1735.25018,-2.20236,-0.32635,-0.12692,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 18:30:00,1727.02200,1728.47035,1732.03104,-3.56070,-0.20558,NONE,2021-03-23 17:00:00,1733.04781,1735.25018,-2.20236,-0.34770,-0.12692,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 19:00:00,1728.29100,1728.43448,1731.74335,-3.30887,-0.19107,NONE,2021-03-23 19:00:00,1731.82585,1734.61078,-2.78493,-0.20411,-0.16055,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 19:30:00,1727.17500,1728.18258,1731.39194,-3.20935,-0.18536,NONE,2021-03-23 19:00:00,1731.82585,1734.61078,-2.78493,-0.26855,-0.16055,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 20:00:00,1727.59800,1728.06567,1731.10010,-3.03443,-0.17529,NONE,2021-03-23 19:00:00,1731.82585,1734.61078,-2.78493,-0.24413,-0.16055,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
2021-03-23 20:30:00,1726.93800,1727.84013,1730.77993,-2.93980,-0.16985,NONE,2021-03-23 19:00:00,1731.82585,1734.61078,-2.78493,-0.28224,-0.16055,BEAR,NONE,T0,SKIP,0.00,no_m30_cross
